group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
hailstone_sequence_append_7,,,,,65995936.0,ns,515236
hailstone_sequence_append_7,,,,,65978193.0,ns,522813
hailstone_sequence_append_7,,,,,67862613.0,ns,530390
hailstone_sequence_append_7,,,,,68228818.0,ns,537967
hailstone_sequence_append_7,,,,,69532486.0,ns,545544
hailstone_sequence_append_7,,,,,72125040.0,ns,553121
hailstone_sequence_append_7,,,,,74012451.0,ns,560698
hailstone_sequence_append_7,,,,,79959524.0,ns,568275
hailstone_sequence_append_7,,,,,77036345.0,ns,575852
hailstone_sequence_append_7,,,,,79345802.0,ns,583429
hailstone_sequence_append_7,,,,,81049700.0,ns,591006
hailstone_sequence_append_7,,,,,79480492.0,ns,598583
hailstone_sequence_append_7,,,,,76983407.0,ns,606160
hailstone_sequence_append_7,,,,,80727725.0,ns,613737
hailstone_sequence_append_7,,,,,81294116.0,ns,621314
hailstone_sequence_append_7,,,,,81005465.0,ns,628891
hailstone_sequence_append_7,,,,,85033391.0,ns,636468
hailstone_sequence_append_7,,,,,82113853.0,ns,644045
hailstone_sequence_append_7,,,,,88293953.0,ns,651622
hailstone_sequence_append_7,,,,,84643778.0,ns,659199
hailstone_sequence_append_7,,,,,85970743.0,ns,666776
hailstone_sequence_append_7,,,,,89078442.0,ns,674353
hailstone_sequence_append_7,,,,,89233486.0,ns,681930
hailstone_sequence_append_7,,,,,90212566.0,ns,689507
hailstone_sequence_append_7,,,,,90271917.0,ns,697084
hailstone_sequence_append_7,,,,,92953805.0,ns,704661
hailstone_sequence_append_7,,,,,93830817.0,ns,712238
hailstone_sequence_append_7,,,,,96634402.0,ns,719815
hailstone_sequence_append_7,,,,,94390476.0,ns,727392
hailstone_sequence_append_7,,,,,93520204.0,ns,734969
hailstone_sequence_append_7,,,,,95081889.0,ns,742546
hailstone_sequence_append_7,,,,,95215837.0,ns,750123
hailstone_sequence_append_7,,,,,98453218.0,ns,757700
